名称,所在地,POINT_X,POINT_Y
伊敷3丁目（伊敷脇田地区町内会）26,伊敷3丁目（伊敷脇田地区町内会）,130.5284165,31.62512234
伊敷3丁目（伊敷脇田地区町内会）30,伊敷3丁目（伊敷脇田地区町内会）,130.529277,31.6243081
伊敷3丁目（伊敷脇田地区町内会）36,伊敷3丁目（伊敷脇田地区町内会）,130.5272556,31.62409204
伊敷3丁目44,伊敷3丁目,130.5281202,31.62248297
伊敷4丁目（伊敷脇田地区町内会）44,伊敷4丁目（伊敷脇田地区町内会）,130.5319445,31.62968467
伊敷5丁目（伊敷脇田地区町内会）35,伊敷5丁目（伊敷脇田地区町内会）,130.5274486,31.62500037
伊敷5丁目（伊敷脇田地区町内会）45,伊敷5丁目（伊敷脇田地区町内会）,130.5246721,31.62429101
天保山町２９,天保山町,130.562983,31.57417407
星ヶ峯５丁目（若竹町内会）２,星ヶ峯５丁目（若竹町内会）,130.4831645,31.57743504
星ヶ峯５丁目（若竹町内会）３,星ヶ峯５丁目（若竹町内会）,130.483794,31.57791108
星ヶ峯５丁目（若竹町内会）４,星ヶ峯５丁目（若竹町内会）,130.4830477,31.57832525
星ヶ峯５丁目（若竹町内会）５,星ヶ峯５丁目（若竹町内会）,130.4856998,31.57858387
星ヶ峯５丁目（若竹町内会）６,星ヶ峯５丁目（若竹町内会）,130.4854164,31.57743275
星ヶ峯５丁目（若竹町内会）７,星ヶ峯５丁目（若竹町内会）,130.4848141,31.57678771
古里町１４５,古里町,130.6503909,31.55128702
吉野町帯迫町内会１３,吉野町帯迫町内会,130.565337,31.64722876
吉野町上之原９,吉野町上之原,130.5962938,31.64626414
吉野町上之原１５,吉野町上之原,130.5954651,31.64738905
吉野町上之原１３,吉野町上之原,130.5933234,31.64440005
吉野町中別府３２,吉野町中別府,130.5881365,31.6401217
吉野町中之町４,吉野町中之町,130.5780094,31.63410787
吉野町中ノ町１０,吉野町中ノ町,130.5797695,31.63392195
吉野町中ノ町８,吉野町中ノ町,130.5820664,31.63453258
吉野町中ノ町９,吉野町中ノ町,130.5836321,31.63361314
吉野町中ノ町１１,吉野町中ノ町,130.5794843,31.63141247
吉野町中ノ町１２,吉野町中ノ町,130.5764198,31.63302032
玉里団地３丁目９,玉里団地３丁目,130.5464498,31.62298524
玉里団地３丁目２８,玉里団地３丁目,130.5472561,31.62246384
玉里団地３丁目２９,玉里団地３丁目,130.5466488,31.6213455
伊敷町飯山町内会１４,伊敷町飯山町内会,130.5164385,31.64014756
東坂元１丁目６,東坂元１丁目,130.5586689,31.61779091
下伊敷１丁目２８,下伊敷１丁目,130.5356223,31.61309217
下伊敷１丁目２９,下伊敷１丁目,130.535953,31.61281714
下伊敷１丁目２７,下伊敷１丁目,130.536156,31.61304902
小山田町２,小山田町,130.5008224,31.65853786
小山田町１,小山田町,130.5010188,31.65509431
小山田町３,小山田町,130.5054886,31.65231572
小山田町６,小山田町,130.4967948,31.65503821
小山田町７,小山田町,130.4971927,31.65578953
小山田町１１,小山田町,130.4958327,31.65744712
小山田町８,小山田町,130.4975576,31.6577809
小山田町１０,小山田町,130.4981002,31.65982934
小山田町９,小山田町,130.4990483,31.66000219
小山田町５,小山田町,130.4968946,31.65363494
小山田町４,小山田町,130.498577,31.65083424
小山田町１２,小山田町,130.4946144,31.65847953
犬迫町久木田下門町内会８,犬迫町久木田下門町内会,130.5121519,31.63580743
犬迫町久木田下門町内会６,犬迫町久木田下門町内会,130.4990346,31.63930225
犬迫町久木田下門町内会７,犬迫町久木田下門町内会,130.5022938,31.6348109
城南町１７,城南町,130.5624891,31.58281553
城南町１８,城南町,130.5639227,31.58182831
錦江町１２,錦江町,130.5618485,31.57757641
錦江町１３,錦江町,130.5629048,31.57839179
錦江町１４,錦江町,130.5687801,31.57661358
甲突町３,甲突町,130.5604446,31.58208128
甲突町５,甲突町,130.5605392,31.58156299
甲突町３１,甲突町,130.560279,31.58088
甲突町４０,甲突町,130.55993,31.58087878
甲突町２８,甲突町,130.5599382,31.58054058
甲突町３２,甲突町,130.5601631,31.58032152
甲突町３５,甲突町,130.5604495,31.5796235
甲突町４１,甲突町,130.5602476,31.57913801
甲突町４２,甲突町,130.5607282,31.57916222
甲突町３９,甲突町,130.5614713,31.57797535
鴨池新町４５,鴨池新町,130.5564693,31.55525115
鴨池新町４４,鴨池新町,130.5565715,31.5545243
鴨池新町４６,鴨池新町,130.5566679,31.54668879
中央町４２,中央町,130.5425427,31.58293641
中央町４３,中央町,130.5424155,31.58200583
中央町４４,中央町,130.5422741,31.58129504
西陵２丁目１７,西陵２丁目,130.5099798,31.5789546
西陵２丁目１８,西陵２丁目,130.5075962,31.57769973
原良６丁目８３,原良６丁目,130.5262072,31.59788335
武岡３丁目１８,武岡３丁目,130.5136407,31.58993794
武２丁目８,武２丁目,130.5373589,31.58142866
城西１丁目１,城西１丁目,130.5416506,31.59513736
城西１丁目２,城西１丁目,130.5424629,31.5933476
城西１丁目３,城西１丁目,130.5419153,31.5935542
城西１丁目４,城西１丁目,130.5416433,31.59395347
城西１丁目２４,城西１丁目,130.5407561,31.59490299
城西１丁目８,城西１丁目,130.5415145,31.59336107
城西１丁目９,城西１丁目,130.5409798,31.59361282
城西１丁目２２,城西１丁目,130.5406539,31.59424867
城西１丁目１１,城西１丁目,130.5405002,31.59471038
城西１丁目２３,城西１丁目,130.5399855,31.59490019
城西１丁目１３,城西１丁目,130.5405176,31.59384791
城西１丁目１４,城西１丁目,130.5406912,31.59337499
城西１丁目２５,城西１丁目,130.5402292,31.59357626
城西１丁目１５,城西１丁目,130.539957,31.594015
城西１丁目２４,城西１丁目,130.5397308,31.59447081
城西１丁目１７,城西１丁目,130.5396156,31.59379953
城西１丁目１８,城西１丁目,130.538586,31.5942355
城西１丁目２０,城西１丁目,130.5381773,31.5943073
城西１丁目１９,城西１丁目,130.5388079,31.59464785
宇宿６丁目３０,宇宿６丁目,130.5225924,31.55237078
宇宿６丁目３７,宇宿６丁目,130.5253742,31.55033486
宇宿７丁目３６,宇宿７丁目,130.5268093,31.55292763
宇宿９丁目３５,宇宿９丁目,130.5222473,31.55678336
宇宿９丁目３４,宇宿９丁目,130.5204162,31.55568293
宇宿９丁目３１,宇宿９丁目,130.5207493,31.55491189
宇宿９丁目３２,宇宿９丁目,130.5199311,31.55400126
宇宿９丁目３３,宇宿９丁目,130.5184007,31.55459306
広木２丁目（田上町広木町内会）１８,広木２丁目（田上町広木町内会）,130.5187586,31.56233983
広木２丁目（田上町広木町内会）１９,広木２丁目（田上町広木町内会）,130.5218928,31.5597134
広木２丁目（田上町広木町内会）２０,広木２丁目（田上町広木町内会）,130.5227444,31.55925997
田上２丁目４９,田上２丁目,130.5334187,31.57469995
田上台３丁目２３,田上台３丁目,130.517279,31.57095916
田上台３丁目２５,田上台３丁目,130.5164368,31.57084326
田上台２丁目２３,田上台２丁目,130.5249332,31.57163595
郡元町１０,郡元町,130.5431904,31.56244102
郡元町１５,郡元町,130.5425604,31.56202723
東郡元町７,東郡元町,130.5489739,31.55362256
南郡元町１５,南郡元町,130.5419434,31.55762237
南郡元町１６,南郡元町,130.5439974,31.5562712
南郡元町１７,南郡元町,130.5443776,31.55658825
南郡元町１８,南郡元町,130.544648,31.55650466
唐湊４丁目１０,唐湊４丁目,130.5391285,31.56375667
唐湊３丁目東紫原町内会１３,唐湊３丁目東紫原町内会,130.5343097,31.56364325
唐湊３丁目東紫原町内会１２,唐湊３丁目東紫原町内会,130.5313895,31.56566192
小原町２１,小原町,130.532628,31.54283479
小原町１５,小原町,130.5303113,31.5414621
小原町７,小原町,130.5270885,31.54228454
小原町６,小原町,130.5268643,31.54365918
小原町２７,小原町,130.5255878,31.54226771
小原町３,小原町,130.5244029,31.54358804
桜ヶ丘五丁目３,桜ヶ丘五丁目,130.5211658,31.54971484
桜ヶ丘五丁目４,桜ヶ丘五丁目,130.5206397,31.54962268
桜ヶ丘五丁目１,桜ヶ丘五丁目,130.5164317,31.54739155
桜ヶ丘五丁目６,桜ヶ丘五丁目,130.5155305,31.54854376
桜ヶ丘七丁目４,桜ヶ丘七丁目,130.5223598,31.55437554
桜ヶ丘七丁目６,桜ヶ丘七丁目,130.5213373,31.55349798
桜ヶ丘七丁目７,桜ヶ丘七丁目,130.5216114,31.55268162
桜ヶ丘七丁目１,桜ヶ丘七丁目,130.5245842,31.55321131
桜ヶ丘八丁目１０,桜ヶ丘八丁目,130.5239139,31.54524918
東谷山３丁目（永田町内会）６,東谷山３丁目（永田町内会）,130.5173832,31.52887695
東谷山六丁目新入町内会１３,東谷山六丁目新入町内会,130.519469,31.53535631
東谷山四丁目月見ヶ丘町内会１,東谷山四丁目月見ヶ丘町内会,130.523853,31.53654517
清和二丁目（竹之迫町内会）６,清和二丁目（竹之迫町内会）,130.5097194,31.5370276
清和二丁目（竹之迫町内会）３,清和二丁目（竹之迫町内会）,130.5090032,31.53804521
清和二丁目（竹之迫町内会）２,清和二丁目（竹之迫町内会）,130.5088076,31.53894078
清和二丁目（竹之迫町内会）１,清和二丁目（竹之迫町内会）,130.5071712,31.54096394
中山町８,中山町,130.4983688,31.54600692
中山町９,中山町,130.4966015,31.54660323
上福元町７４,上福元町,130.5003193,31.52904835
小松原２丁目（小松原町内会）１３,小松原２丁目（小松原町内会）,130.5276564,31.52748163
小松原２丁目（小松原町内会）１４,小松原２丁目（小松原町内会）,130.527102,31.52648742
小松原２丁目（小松原町内会）８,小松原２丁目（小松原町内会）,130.526777,31.52958672
小松原２丁目（小松原町内会）３,小松原２丁目（小松原町内会）,130.5253636,31.52927709
小松原２丁目（小松原町内会）５,小松原２丁目（小松原町内会）,130.5249649,31.52873443
小松原２丁目（小松原町内会）６,小松原２丁目（小松原町内会）,130.5245399,31.52819168
皇徳寺台１丁目１,皇徳寺台１丁目,130.5000872,31.55998851
皇徳寺台１丁目１０,皇徳寺台１丁目,130.4980553,31.56079243
皇徳寺台１丁目１４,皇徳寺台１丁目,130.4966325,31.55851515
皇徳寺台２丁目６,皇徳寺台２丁目,130.4947768,31.55593739
皇徳寺台３丁目１５,皇徳寺台３丁目,130.4895361,31.55968805
皇徳寺台３丁目１９,皇徳寺台３丁目,130.4906765,31.556998
皇徳寺台３丁目１８,皇徳寺台３丁目,130.4869817,31.56091812
皇徳寺台３丁目１７,皇徳寺台３丁目,130.4875802,31.56341776
小松原２丁目（北清見町内会）５,小松原２丁目（北清見町内会）,130.5247777,31.53022779
小松原２丁目（北清見町内会）３,小松原２丁目（北清見町内会）,130.5238576,31.52998761
星ヶ峯１丁目１５,星ヶ峯１丁目,130.5025049,31.57507758
星ヶ峯１丁目１６,星ヶ峯１丁目,130.502706,31.57564771
星ヶ峯１丁目１７,星ヶ峯１丁目,130.5037307,31.57485115
星ヶ峯２丁目（星ヶ峯１区町内会）５,星ヶ峯２丁目（星ヶ峯１区町内会）,130.4988249,31.5749563
星ヶ峯２丁目（星ヶ峯１区町内会）１,星ヶ峯２丁目（星ヶ峯１区町内会）,130.496779,31.57584468
星ヶ峯２丁目（星ヶ峯南町内会）８,星ヶ峯２丁目（星ヶ峯南町内会）,130.4962135,31.57203174
星ヶ峯２丁目（星ヶ峯南町内会）９,星ヶ峯２丁目（星ヶ峯南町内会）,130.4950393,31.57246123
星ヶ峯２丁目（星ヶ峯南町内会）２,星ヶ峯２丁目（星ヶ峯南町内会）,130.4936518,31.57335213
星ヶ峯２丁目（星ヶ峯南町内会）１,星ヶ峯２丁目（星ヶ峯南町内会）,130.4936314,31.57470498
星ヶ峯５丁目（若竹町内会）１,星ヶ峯５丁目（若竹町内会）,130.4825696,31.57834796
紫原２丁目１３,紫原２丁目,130.5354485,31.56025675
紫原２丁目１２,紫原２丁目,130.535269,31.56061124
紫原２丁目７,紫原２丁目,130.535024,31.56089784
紫原３丁目３５,紫原３丁目,130.5333799,31.55126925
紫原４丁目１６,紫原４丁目,130.533969,31.5568071
紫原４丁目１７,紫原４丁目,130.533522,31.55668709
紫原４丁目１１,紫原４丁目,130.5334449,31.55761694
紫原４丁目１８,紫原４丁目,130.5330637,31.55748589
紫原４丁目１２,紫原４丁目,130.532394,31.55844175
紫原４丁目２１,紫原４丁目,130.5321893,31.55725721
紫原４丁目１３,紫原４丁目,130.5324631,31.55911846
紫原４丁目１４,紫原４丁目,130.5321378,31.55964716
紫原４丁目１５,紫原４丁目,130.5318726,31.56002951
紫原４丁目１９,紫原４丁目,130.5308116,31.55891511
紫原４丁目２５,紫原４丁目,130.5292717,31.5587967
紫原４丁目２６,紫原４丁目,130.5286807,31.55979229
紫原４丁目３４,紫原４丁目,130.5280591,31.55903462
紫原４丁目２９,紫原４丁目,130.5299371,31.55738987
紫原４丁目３３,紫原４丁目,130.53131,31.55800372
田上５丁目５１,田上５丁目,130.5156719,31.57474403
下荒田３丁目４１,下荒田３丁目,130.554223,31.56830948
西坂元町３２,西坂元町,130.5493207,31.61436264
皇徳寺台３丁目２０,皇徳寺台３丁目,130.4920358,31.56326121
皇徳寺台３丁目２１,皇徳寺台３丁目,130.4908514,31.56436145
東谷山４丁目（新入町内会）１７,東谷山４丁目（新入町内会）,130.5215466,31.53432568
上之園町２８,上之園町,130.5467923,31.58022992
持木町１４７,持木町,130.6299998,31.55800885
持木町１４６,持木町,130.6290201,31.55770729
小山田町１３,小山田町,130.4918575,31.65284938
小山田町１４,小山田町,130.4917124,31.65046989
東坂元４丁目２４,東坂元４丁目,130.5584017,31.62304196
東坂元４丁目５４,東坂元４丁目,130.5585693,31.62242807
東坂元４丁目５５,東坂元４丁目,130.5605155,31.61765438
草牟田２丁目１,草牟田２丁目,130.5442901,31.60579695
田上５丁目５２,田上５丁目,130.5218045,31.57695739
郡元１丁目１４,郡元１丁目,130.5408502,31.57096221
東谷山２丁目（桜川町内会）５,東谷山２丁目（桜川町内会）,130.5219735,31.53188759
宇宿６丁目（脇田ヶ丘親和会）３０,宇宿６丁目（脇田ヶ丘親和会）,130.5295285,31.54963115
桜ヶ丘１丁目１,桜ヶ丘１丁目,130.511734,31.55988144
桜ヶ丘１丁目１２,桜ヶ丘１丁目,130.5145391,31.55979627
桜ヶ丘１丁目７,桜ヶ丘１丁目,130.5134255,31.55872101
桜ヶ丘４丁目（桜ヶ丘４丁目町内会）１,桜ヶ丘４丁目（桜ヶ丘４丁目町内会）,130.5171905,31.55506551
桜ヶ丘４丁目（桜ヶ丘４丁目町内会）７,桜ヶ丘４丁目（桜ヶ丘４丁目町内会）,130.5169011,31.54994031
上竜尾町３０,上竜尾町,130.556937,31.60958831
上福元町７６,上福元町,130.4974535,31.53070712
新屋敷町４１,新屋敷町,130.556006,31.58167733
新屋敷町３６,新屋敷町,130.5570725,31.58173181
下荒田４丁目３,下荒田４丁目,130.5588457,31.57152924
紫原１丁目８,紫原１丁目,130.5413201,31.56043484
紫原１丁目４９,紫原１丁目,130.5417968,31.55990103
紫原１丁目５０,紫原１丁目,130.5410944,31.55948134
紫原１丁目５１,紫原１丁目,130.5418985,31.55928695
中山町１０,中山町,130.4965755,31.54397025
中山町１１,中山町,130.4954508,31.54380803
中山町１２,中山町,130.4926678,31.54358293
中山町１３,中山町,130.4906219,31.54337759
長田町１０,長田町,130.5531631,31.60254671
郡元町１６,郡元町,130.5419999,31.56315202
田上７丁目６,田上７丁目,130.5170481,31.58692136
田上７丁目１,田上７丁目,130.5165109,31.58637254
武岡５丁目２１,武岡５丁目,130.5083951,31.59696396
田上台３丁目（天神ヶ瀬戸町内会）５,田上台３丁目（天神ヶ瀬戸町内会）,130.519734,31.56923198
山田町（大川内町内会）２,山田町（大川内町内会）,130.4877668,31.56843853
山下町８,山下町,130.5575189,31.5971513
新屋敷町３５,新屋敷町,130.5565015,31.58067453
小野４丁目２５,小野４丁目,130.5194795,31.60900291
小野４丁目７８,小野４丁目,130.5179262,31.6062122
小野４丁目７７,小野４丁目,130.5168065,31.60494522
小野４丁目７９,小野４丁目,130.5177617,31.60490935
下竜尾町２９,下竜尾町,130.5586105,31.60423351
城山１丁目６,城山１丁目,130.5435381,31.60867337
坂元町（坂元町町内会）３７,坂元町（坂元町町内会）,130.5597425,31.61418722
城山１丁目４６,城山１丁目,130.5435504,31.60947215
伊敷町（飯山町内会）１５,伊敷町（飯山町内会）,130.5200501,31.63980477
下荒田１丁目１５,下荒田１丁目,130.5555666,31.57878017
東谷山７丁目７,東谷山７丁目,130.5194858,31.53953845
伊敷１丁目２４,伊敷１丁目,130.5270981,31.61684991
唐湊４丁目２０,唐湊４丁目,130.5380204,31.56855349
中山１丁目（牟田町内会）５,中山１丁目（牟田町内会）,130.5119323,31.54676739
中山１丁目（牟田町内会）６,中山１丁目（牟田町内会）,130.5121419,31.54834657
自由ヶ丘２丁目８,自由ヶ丘２丁目,130.5122297,31.54415291
中山２丁目（牟田町内会）１,中山２丁目（牟田町内会）,130.5109799,31.54651011
中山２丁目（牟田町内会）４,中山２丁目（牟田町内会）,130.5073969,31.54691929
武２丁目３７,武２丁目,130.538071,31.58237861
田上２丁目１３,田上２丁目,130.5311975,31.57482221
原良５丁目４３,原良５丁目,130.5308548,31.59595139
原良６丁目８７,原良６丁目,130.5258876,31.59872928
東谷山２丁目（桜川町内会）４,東谷山２丁目（桜川町内会）,130.5229854,31.53254377
東谷山２丁目（桜川町内会）１６,東谷山２丁目（桜川町内会）,130.5201723,31.53181737
吉野町（東菖蒲谷町内会）１８,吉野町（東菖蒲谷町内会）,130.586979,31.65917364
桜島赤水町1423-1,桜島赤水町,130.6102995,31.5752424
桜島赤水町(赤水墓地前),桜島赤水町,130.6131198,31.57472661
桜島赤水町993,桜島赤水町,130.6103061,31.57523115
桜島赤水町1117-1,桜島赤水町,130.610218,31.57426126
桜島赤水町(赤水漁港前),桜島赤水町,130.6087797,31.57427539
桜島赤水町,桜島赤水町,130.6143415,31.57068264
桜島赤水町1437-2,桜島赤水町,130.6154221,31.57048856
桜島赤水町1194-3,桜島赤水町,130.6117523,31.57263669
桜島赤水町1423-1,桜島赤水町,130.613378,31.56962559
桜島赤水町1404-1,桜島赤水町,130.6111062,31.56967515
桜島赤水町1371-1,桜島赤水町,130.6118884,31.57158292
桜島赤水町1161,桜島赤水町,130.6098319,31.57211227
桜島赤水町1181,桜島赤水町,130.6105596,31.57285296
桜島赤水町1112-1,桜島赤水町,130.611042,31.57402698
桜島赤水町910,桜島赤水町,130.6097672,31.57340866
桜島赤水町1155-3,桜島赤水町,130.6093547,31.57284931
桜島赤水町1360,桜島赤水町,130.6138356,31.57200027
桜島赤水町1419-2,桜島赤水町,130.6122994,31.56932922
桜島赤水町1412-3,桜島赤水町,130.6118364,31.56984083
桜島赤水町906-5,桜島赤水町,130.6087798,31.57491082
桜島赤水町1097-3,桜島赤水町,130.611488,31.57445112
桜島赤水町1174-1,桜島赤水町,130.6107007,31.57218254
桜島赤水町1379-1,桜島赤水町,130.6113573,31.57105141
桜島赤水町1083-2,桜島赤水町,130.6140026,31.57462778
桜島横山町,桜島横山町,130.5990115,31.58947006
桜島横山町(市営袴腰住宅10号棟先),桜島横山町,130.5992769,31.5890199
桜島横山町(市営袴腰住宅2号棟先),桜島横山町,130.5998056,31.58858184
桜島横山町(市営袴腰住宅8号棟先),桜島横山町,130.6002064,31.58879167
桜島横山町(市営袴腰住宅15号棟先),桜島横山町,130.5999869,31.58931525
桜島横山町(恐竜公園入口),桜島横山町,130.6000713,31.59421432
桜島横山町1722,桜島横山町,130.6037891,31.59186945
桜島小池町1497-3,桜島小池町,130.6012253,31.5969632
桜島小池町255-1,桜島小池町,130.6048494,31.59345678
桜島小池町1367-11,桜島小池町,130.6061511,31.59399631
桜島小池町325-1,桜島小池町,130.6058648,31.59317239
桜島小池町242-1,桜島小池町,130.6051965,31.59391446
桜島小池町1363-3,桜島小池町,130.6071575,31.59428689
桜島小池町1436-1,桜島小池町,130.6056235,31.59571969
桜島小池町910,桜島小池町,130.6065394,31.59562103
桜島小池町1301-1,桜島小池町,130.6080164,31.59523093
桜島小池町1331,桜島小池町,130.6061678,31.59627944
桜島小池町1435-2,桜島小池町,130.6056141,31.59640176
桜島小池町1447-3,桜島小池町,130.6049275,31.59678861
桜島小池町1460-13,桜島小池町,130.6017736,31.59658158
桜島小池町1426-5,桜島小池町,130.6033221,31.59640598
桜島小池町1403-1,桜島小池町,130.6036863,31.59592794
桜島小池町40-3,桜島小池町,130.6066529,31.59683336
桜島小池町29-10,桜島小池町,130.6063546,31.59727778
桜島小池町3,桜島小池町,130.607226,31.59838534
桜島小池町66,桜島小池町,130.6075854,31.59749012
桜島小池町,桜島小池町,130.6122253,31.5983047
桜島赤生原町(赤生原消防車庫),桜島赤生原町,130.609386,31.60318917
桜島赤生原町166,桜島赤生原町,130.6087826,31.6010001
桜島赤生原町(赤生原公民館),桜島赤生原町,130.6090606,31.60224676
桜島赤生原町,桜島赤生原町,130.6086408,31.60024992
桜島赤生原町6,桜島赤生原町,130.6120837,31.60705881
桜島赤生原町397,桜島赤生原町,130.6112522,31.60584994
桜島赤生原町469-2,桜島赤生原町,130.6133454,31.6061776
桜島武町,桜島武町,130.6137446,31.60841675
桜島武町,桜島武町,130.6205006,31.6138487
桜島武町(武避難港),桜島武町,130.6173301,31.61254546
桜島武町(南方神社),桜島武町,130.6169649,31.61121538
桜島武町174,桜島武町,130.6149977,31.61105588
桜島武町122,桜島武町,130.6149474,31.60886287
桜島武町,桜島武町,130.6131719,31.60974817
桜島武町1047,桜島武町,130.6196521,31.61172375
桜島武町208-5,桜島武町,130.6171665,31.61022385
桜島武町115,桜島武町,130.6162538,31.60951082
桜島武町370,桜島武町,130.619222,31.61382512
桜島武町395,桜島武町,130.6197969,31.61499373
桜島武町412,桜島武町,130.6208441,31.61505322
桜島藤野町879,桜島藤野町,130.6256529,31.61816789
桜島白浜町(古河良港),桜島白浜町,130.6738122,31.62471529
桜島白浜町742-2,桜島白浜町,130.6703609,31.62445274
桜島白浜町827-2,桜島白浜町,130.6696987,31.62353214
桜島白浜町(東白浜バス駐車場),桜島白浜町,130.6688839,31.62479843
桜島白浜町1062,桜島白浜町,130.6683248,31.62454893
桜島白浜町1049-2,桜島白浜町,130.6674459,31.62530768
桜島白浜町(白浜集会場),桜島白浜町,130.6650452,31.62601734
桜島白浜町1149-1,桜島白浜町,130.6643438,31.62502896
桜島白浜町1246-1,桜島白浜町,130.6637975,31.62488096
桜島白浜町1236-1,桜島白浜町,130.6633942,31.62345928
桜島白浜町1157-1,桜島白浜町,130.6647925,31.62484411
桜島白浜町389-1,桜島白浜町,130.6628174,31.62629897
桜島二俣町377-1,桜島二俣町,130.6611044,31.62630571
桜島二俣町362,桜島二俣町,130.6599332,31.62588543
桜島二俣町402-1,桜島二俣町,130.6605362,31.62493996
桜島二俣町,桜島二俣町,130.6591435,31.62564092
桜島二俣町216-2,桜島二俣町,130.6579585,31.62539534
桜島二俣町242-1,桜島二俣町,130.658027,31.62467959
桜島二俣町275-3,桜島二俣町,130.6578929,31.62352922
東谷山４丁目２２,東谷山４丁目,130.5190093,31.53251758
東谷山４丁目１６,東谷山４丁目,130.5194668,31.53313374
桜島二俣町(大元神社),桜島二俣町,130.6574336,31.62360525
桜島二俣町262-2,桜島二俣町,130.6567002,31.62418393
桜島二俣町202-2,桜島二俣町,130.6562548,31.62527637
桜島二俣町183,桜島二俣町,130.6546549,31.62499018
桜島松浦町,桜島松浦町,130.6513013,31.62328425
桜島松浦町83-2,桜島松浦町,130.6526528,31.62302861
桜島松浦町(松浦消防車庫),桜島松浦町,130.6503561,31.62235715
桜島松浦町38,桜島松浦町,130.6514401,31.62139613
桜島松浦町80,桜島松浦町,130.6520242,31.62199528
桜島松浦町71,桜島松浦町,130.6527031,31.62190129
桜島松浦町,桜島松浦町,130.649851,31.62175821
下田町野呂迫町内会２,下田町野呂迫町内会,130.5642313,31.64591649
桜島松浦町11,桜島松浦町,130.6495436,31.62204482
桜島松浦町326,桜島松浦町,130.6475003,31.62134769
桜島西道町(桜峰小バス停横),桜島西道町,130.6427865,31.62052283
桜島西道町(公園駐車場),桜島西道町,130.6370143,31.61746808
桜島西道町640,桜島西道町,130.6416423,31.620001
桜島西道町(三柱神社),桜島西道町,130.6409465,31.61934512
桜島西道町561,桜島西道町,130.6403697,31.62029619
桜島西道町(西道消防車庫),桜島西道町,130.639414,31.62040625
桜島西道町208,桜島西道町,130.6382408,31.61887523
桜島西道町1488,桜島西道町,130.6369383,31.62007227
桜島西道町3-2,桜島西道町,130.6371731,31.61899623
桜島西道町,桜島西道町,130.6353993,31.61941961
桜島藤野町,桜島藤野町,130.6309119,31.62139098
桜島藤野町1225,桜島藤野町,130.6284949,31.62122047
桜島藤野町1232,桜島藤野町,130.6288405,31.62043791
桜島藤野町1279-5,桜島藤野町,130.6299023,31.62014223
桜島藤野町944,桜島藤野町,130.6266937,31.62023433
桜島藤野町(藤野墓地),桜島藤野町,130.6267637,31.6192142
桜島藤野町,桜島藤野町,130.6249045,31.61956952
桜島藤野町(藤野公民館),桜島藤野町,130.6244849,31.61908349
桜島藤野町491,桜島藤野町,130.6228035,31.61783834
紫原２丁目３７,紫原２丁目,130.5353825,31.55925582
大名丘２丁目６５,大名丘２丁目,130.5666542,31.62913301
新照院町２１,新照院町,130.5473502,31.59791733
新照院町２２,新照院町,130.5429365,31.59543226
新照院町２３,新照院町,130.5422179,31.59558187
下福元町８,下福元町,130.5052166,31.5198064
西谷山２丁目１４,西谷山２丁目,130.5081158,31.51945505
坂元町（川添町内会）５,坂元町（川添町内会）,130.5574199,31.62908149
和田３丁目１１,和田３丁目,130.513456,31.50805945
和田２丁目４,和田２丁目,130.5116977,31.50835155
和田２丁目３,和田２丁目,130.5093938,31.50854008
和田２丁目２,和田２丁目,130.5074904,31.51014508
谷山中央６丁目２,谷山中央６丁目,130.5107535,31.5149007
桜島赤生原町38-6,桜島赤生原町,130.6110001,31.59994142
田上３丁目２４,田上３丁目,130.5296045,31.57291663
山田町（皇徳寺町内会）１,山田町（皇徳寺町内会）,130.5014625,31.55750983
山田町（皇徳寺町内会）２,山田町（皇徳寺町内会）,130.502135,31.55609187
山田町（皇徳寺町内会）３,山田町（皇徳寺町内会）,130.4980519,31.55396787
宇宿９丁目３８,宇宿９丁目,130.5198043,31.55347558
宇宿９丁目３９,宇宿９丁目,130.5187555,31.55516278
武岡１丁目１８,武岡１丁目,130.52125,31.58829987
武岡１丁目３０,武岡１丁目,130.5218917,31.58647012
武岡１丁目３１,武岡１丁目,130.52301,31.58541445
宇宿３丁目３,宇宿３丁目,130.5393466,31.54328288
花野光ヶ丘２丁目３５,花野光ヶ丘２丁目,130.5246466,31.64967749
城南町１,城南町,130.5645931,31.58558952
東桜島町１４８,東桜島町,130.6384366,31.54788873
小松原１丁目（小松原１丁目町内会）２,小松原１丁目（小松原１丁目町内会）,130.5312143,31.53659546
皆与志町皆房町内会２,皆与志町皆房町内会,130.5241837,31.65401224
東桜島町１４９,東桜島町,130.636535,31.5516034
原良３丁目１００,原良３丁目,130.5325998,31.60016509
武岡１丁目１３,武岡１丁目,130.5214331,31.5895102
宇宿１丁目４７,宇宿１丁目,130.541299,31.54858683
西田３丁目２,西田３丁目,130.5360156,31.58801217
武２丁目１９,武２丁目１９,130.5364395,31.58336628
東開町１１,東開町,130.5358446,31.53192739
伊敷台４丁目１０７,伊敷台４丁目,130.541517,31.6303543
伊敷台４丁目１０６,伊敷台４丁目,130.5419689,31.63090838
東桜島町１５０,東桜島町,130.6377446,31.55190082
武岡１丁目３２,武岡１丁目,130.5208052,31.59245394
東千石町２３,東千石町,130.5521895,31.59010939
伊敷８丁目１,伊敷８丁目,130.5195171,31.63590418
